KEGG_PATHWAY	KEGG_FORMULA	KEGG_CPD	adduct_polarity	adduct_name	adduct_formula_add	adduct_formula_sub	adduct_charge	adduct_nmol	adduct_massdiff	abundance	mz	lb	ub	lb_extended	ub_extended
path:map00230	C2H2O3	cpd:C00048	negative	[M-H]-	""	H	-1	1	-1.007276	1.7599549266916e-10	80.00924643151734	80.00844633905302	80.01004652398166	80.00124550687418	80.0172473561605
path:map00230	C2H2O3	cpd:C00048	negative	[M-H]-	""	H	-1	1	-1.007276	9.94047164e-13	81.01264143469874	81.0118313082844	81.01345156111309	81.00454017055527	81.0207426988422
path:map00230	C2H2O3	cpd:C00048	negative	[M-H]-	""	H	-1	1	-1.007276	1.452e-16	82.01884092226	82.01802073385078	82.01966111066922	82.01063903816777	82.02704280635223
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8081942360901989	252.48583875775998	252.4833138993724	252.48836361614758	252.4605901738842	252.51108734163574
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11669179963078576	252.98704027858264	252.98451040817986	252.98957014898545	252.9617415745548	253.0123389826105
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.06474251354357549	253.4856550006133	253.4831201440633	253.48818985716332	253.46030643511324	253.51100356611335
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.008250246074377686	253.9867182366549	253.98417836947255	253.98925810383727	253.96131956483123	254.01211690847856
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.001880441340316088	254.4867785217884	254.4842336540032	254.48932338957366	254.46132984393623	254.5122271996406
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.0749728514301793e-4	254.98779163967822	254.98524176176184	254.99034151759463	254.96229286051425	255.0132904188422
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.0048782671506338e-5	255.48828926542245	255.4857343825298	255.49084414831512	255.46274043649592	255.51383809434898
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.878468281123617e-6	255.98927803256692	255.9867181397866	255.99183792534726	255.96367910476366	256.01487696037015
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.1038672941354293e-7	256.48997856080507	256.4874136610195	256.4925434605907	256.464329562949	256.51562755866115
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.596730702242721e-8	256.99095702680074	256.9883871172305	256.99352693637104	256.96525793109805	257.01665612250343
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	0.8080730069547852	505.97895397025997	505.97389418072027	505.9840137597997	505.92835607486296	506.02955186565697
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	0.1167955249962547	506.98136103266654	506.97629121905624	506.9864308462769	506.93066289656326	507.0320591687698
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	0.06475030593648856	507.97858890170096	507.97350911581196	507.98366868759	507.9277910428108	508.02938676059114
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	0.008258719914498069	508.98071780834147	508.9756280011634	508.9858076155196	508.92981973656066	509.0316158801223
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	0.0018813968110261976	509.98083754770494	509.9757377393295	509.98593735608046	509.92983946395015	510.0318356314597
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	2.0774822675129393e-4	510.98286550515803	510.977755676503	510.9879753338131	510.93176721860755	511.0339637917085
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	3.0075399946877072e-5	511.9838604513359	511.97874061273137	511.98898028994046	511.93266206529074	512.035058837381
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	2.882543828282175e-6	512.9858392423916	512.9807093839993	512.9909691007841	512.9345406584674	513.0371378263159
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	3.1077194164629945e-7	513.9872403503902	513.9821004779867	513.9923802227937	513.9358416263551	514.0386390744252
path:map00230	C10H15N5O13P2S	cpd:C00053	negative	[M-H]-	""	H	-1	1	-1.007276	2.600996993578588e-8	514.9891982408518	514.9840483488695	514.9943481328343	514.9376993210277	515.0406971606759
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8566536727989904	212.50743146276	212.50530638844538	212.50955653707464	212.4861807196137	212.52868220590628
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11594810904941746	213.00871324531954	213.00658315818708	213.010843332452	212.987412373995	213.03001411664408
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.024461223182320906	213.50967492703091	213.50753983028164	213.51181002378019	213.4883239595382	213.53102589452362
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0026002434534719695	214.0108698310238	214.00872972232548	214.0130099397221	213.9894687440407	214.0322709180069
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.0768983739645344e-4	214.51188179214813	214.50973667333022	214.51402691096607	214.49043060396892	214.53333298032734
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.660393734107182e-5	215.01302563708214	215.01087550682578	215.01517576733852	214.99152433451843	215.03452693964584
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.281676080883598e-6	215.5140676028729	215.51191246219688	215.51622274354895	215.4925161961126	215.5356190096332
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.641505036190102e-7	216.01518065708692	216.01302050528037	216.0173408088935	215.99357913902122	216.0367821751526
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.1193847066968369e-8	216.51624027175052	216.5140751093478	216.51840543415324	216.49458864772333	216.5378918957777
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-2H]2-	""	H2	-2	1	-1.007276	6.800520421932449e-10	217.01733483848332	217.01516466513496	217.0195050118317	216.99563310499948	217.03903657196716
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	0.8565251747480706	426.02213938026	426.0178791588662	426.02639960165385	425.97953716632196	426.06474159419804
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	0.11605921488397992	427.02470705653616	427.0204368094656	427.0289773036068	426.9820045858305	427.0674095272418
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	0.02447494621520097	428.0266294023787	428.0223491360847	428.0309096686728	427.9838267394385	428.06943206531895
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	0.002603522600431297	429.02902159472035	429.0247313045044	429.0333118849363	428.98611869256086	429.07192449687983
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	3.0803372043886474e-4	430.0310454240314	430.0267451135772	430.03534573448565	429.988042319489	430.07404852857377
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	2.664610022608013e-5	431.0333346383289	431.0290243049825	431.0376449716753	430.99023130486506	431.0764379717927
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	2.285324420072626e-6	432.03541898191537	432.03109862772556	432.03973933610524	431.99221544001716	432.0786225238136
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	1.6446813245559993e-7	433.0376461981426	433.0333158216807	433.04197657460463	432.99434243352283	433.0809499627624
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	1.1216790565451179e-8	434.03976612464754	434.0354257269863	434.0441065223088	433.9963621480351	434.08317010126
path:map00230	C10H15N5O10P2	cpd:C00054	negative	[M-H]-	""	H	-1	1	-1.007276	6.816291114469613e-10	435.0419562008651	435.0376057813031	435.0463066204272	434.99845200524504	435.0854603964852
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.9411863386681489	47.976413190260004	47.9759334261281	47.97689295439191	47.97161554894098	47.98121083157903
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.008862870687118158	48.47649775552933	48.47601299055178	48.47698252050689	48.471650105753774	48.481345405304886
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.049260228344400886	48.97495948347449	48.97446973387966	48.975449233069334	48.970061987526144	48.97985697942284
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.3174010140119602e-4	49.47751494296565	49.47702016781622	49.47800971811508	49.47256719147135	49.48246269445995
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	5.553077952629421e-4	49.97570981572002	49.97521005862187	49.976209572818185	49.97071224473845	49.980707386701596
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	8.804313493049239e-7	50.478131284242195	50.477626502929354	50.478636065555044	50.473083471113775	50.483179097370616
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.6249912019095457e-6	50.97708340379852	50.97657363296448	50.97759317463256	50.97198569545814	50.982181112138896
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.832475978358912e-9	51.47922303530635	51.478708243076	51.4797378275367	51.47407511300282	51.484370957609876
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	6.137304629424672e-9	51.97873189906062	51.978212111741634	51.97925168637961	51.97353402587071	51.98392977225053
path:map00230	H2SO4	cpd:C00059	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.2713415552e-12	52.480695227452905	52.480170420500635	52.48122003440518	52.47544715793016	52.48594329697565
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	0.9410451607173488	96.96010283526	96.95913323423166	96.96107243628836	96.95040682497648	96.96979884554352
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	0.009002719207315314	97.96036774373928	97.95938814006185	97.96134734741673	97.95057170696491	97.97016378051366
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	0.0492541687407523	98.95719567414604	98.9562061021893	98.95818524610279	98.94729995457863	98.96709139371345
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	1.3910937463764594e-4	99.96236826606122	99.96136864237856	99.96336788974389	99.95237202923461	99.97236450288783
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	5.552442601088628e-4	100.95869643805644	100.95768685109206	100.95970602502082	100.94860056841263	100.96879230770024
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	9.635954538919694e-7	101.96366296688008	101.96264333025042	101.96468260350976	101.9534666005834	101.97385933317676
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	2.6247295179316552e-06	102.96144368360476	102.96041406916792	102.9624732980416	102.9511475392364	102.97173982797311
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	3.2257997872485895e-9	103.96596634390455	103.96492668424112	103.967006003568	103.95556974727016	103.97636294053895
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	6.136808905127012e-9	104.9647407554275	104.96369110801994	104.96579040283505	104.95424428135196	104.97523722950304
path:map00230	H2SO4	cpd:C00059	negative	[M-H]-	""	H	-1	1	-1.007276	5.1912965483804215e-12	105.96908366300953	105.9680239721729	105.97014335384617	105.95848675464323	105.97968057137582
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.9314742198402085	72.02729466726001	72.02657439431334	72.02801494020669	72.02009193779328	72.03449739672674
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.060826680845504286	72.52865095658986	72.5279256700803	72.52937624309942	72.5213980914942	72.53590382168551
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.007287286019432407	73.02953819572868	73.02880790034672	73.03026849111063	73.0222352419091	73.03684114954825
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.894429797526479e-4	73.53079411238528	73.53005880444415	73.53152942032641	73.52344103297405	73.53814719179651
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.1463653392492568e-5	74.03178595692758	74.03104563906801	74.03252627478716	74.02438277833188	74.03918913552327
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	8.772237371706752e-7	74.53294962349632	74.5322042940001	74.53369495299256	74.52549632853398	74.54040291845867
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.863777840356055e-8	75.03403951766602	75.03328917727085	75.0347898580612	75.02653611371426	75.04154292161778
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	7.843151355205486e-10	75.53513605140785	75.53438070004734	75.53589140276837	75.5275825378027	75.54268956501299
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.5670662632665515e-11	76.0362963145178	76.03553595155466	76.03705667748095	76.02869268488635	76.04389994414925
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.0645836777921477e-13	76.53743686597404	76.53667149160539	76.53820224034271	76.52978312228744	76.54509060966065
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	0.9313344987072325	145.06186578926	145.0604151706021	145.0633164079179	145.04735960268107	145.07637197583892
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	0.060957277976353495	146.0645865374242	146.06312589155883	146.06604718328958	146.04998007877046	146.07919299607792
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	0.007295316928656318	147.0663584770401	147.06488781345533	147.06782914062487	147.05165184119238	147.0810651128878
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	3.9047765620859985e-4	148.0688752189335	148.0673945301813	148.0703559076857	148.0540683314116	148.0836821064554
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	2.1518850291446593e-5	149.0708600228264	149.06936931422618	149.07235073142664	149.05595293682413	149.08576710882866
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	8.803117016189735e-7	150.0731901458815	150.07168941398007	150.07469087778298	150.05818282686693	150.0881974648961
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	2.876506629737562e-8	151.07537423132766	151.07386347758535	151.07688498506997	151.06026669390454	151.09048176875078
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	7.884931550107545e-10	152.07757080525766	152.0760500295496	152.07909158096572	152.06236304817713	152.0927785623382
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	1.5785959303598696e-11	153.0798985681742	153.07836776918853	153.0814293671599	153.0645905783174	153.095206558031
path:map00230	C5H10N2O3	cpd:C00064	negative	[M-H]-	""	H	-1	1	-1.007276	2.0877799841894776e-13	154.08219517312077	154.08065435116904	154.08373599507252	154.06678695360347	154.09760339263806
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8516444168062013	252.98260472176	252.9800748957128	252.98513454780723	252.95730646128783	253.00790298223217
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11343922506069681	253.48397219320842	253.48143735348648	253.48650703293038	253.4586237959891	253.50932059042773
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.030907253475452603	253.98485989309214	253.9823200444932	253.9873997416911	253.95946140710282	254.01025837908145
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.00344081981049226	254.48613367692388	254.48358881558713	254.48867853826067	254.46068506355618	254.51158229029159
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	5.13816779515316e-4	254.98708479561304	254.9845349247651	254.98963466646103	254.9615860871335	255.0125835040926
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.87774458841716e-5	255.48829515264802	255.4857402696965	255.49085003559958	255.46274632313276	255.51384398216328
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	5.222446562911874e-6	255.9892901375541	255.98673024465273	255.99185003045548	255.96369120854035	256.01488906656783
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.288992986966472e-7	256.4904567372025	256.48789183263517	256.49302164176993	256.4648076915288	256.51610578287625
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.645982668821317e-8	256.9914823038547	256.98891238903167	256.9940522186777	256.9657831556243	257.0171814520851
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.6176554595913412e-9	257.4926185599059	257.49004363372035	257.4951934860915	257.4668692980499	257.5183678217619
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	0.8515166701436804	506.97248589826	506.96741617340103	506.97755562311903	506.9217886496702	507.0231831468498
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	0.11354995583945866	507.97522482578785	507.97014507353964	507.9803045780361	507.92442730330527	508.02602234827043
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	0.03091963327119039	508.9769987181379	508.97190894815077	508.9820884881251	508.9261010182661	509.02789641800973
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	0.003444939775542005	509.97954882720694	509.9744490317187	509.98464862269526	509.92855087232425	510.03054678208963
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	5.142558299699624e-4	510.9814504363666	510.9763406218622	510.986560250871	510.93035229132295	511.0325485814102
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	4.884720178421628e-5	511.9838728442081	511.9787530054797	511.9889926829366	511.93267445692373	512.0350712314926
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	5.228979812810064e-6	512.9858627281052	512.980732869478	512.9909925867325	512.9345641418324	513.037161314378
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	4.2961833078627954e-7	513.9881971198329	513.9830572378617	513.9933370018041	513.9367983001209	514.0395959395448
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	3.651869260901444e-8	514.9902485067172	514.9850986042321	514.9953984092023	514.9387494818666	515.0417475315678
path:map00230	C10H15N4O14P3	cpd:C00081	negative	[M-H]-	""	H	-1	1	-1.007276	2.622731785275635e-9	515.992521924281	515.9873619990618	515.9976818495003	515.9409226720886	516.0441211764735
path:map00230	CH4N2O	cpd:C00086	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.9791433375733006	29.00890493226	29.008614843210676	29.009195021309324	29.006004041766772	29.011805822753225
