organism	preparation	variable	original_protein_id	n_hits	temp_hits	gene_name	log2fc	has_hits	log2fc_q	log2fc_z
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R043	0		CLOSA_1915	0.357529272119103		0.61409561360276	0.25268783617072
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R044	0		CLOSA_1916	-1.28361268179764		0.157220305569246	-0.760304486300317
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R045	0		PLSX	0.218154843690389		0.559881715130606	0.166659186662294
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R047	0		RNC	-1.60923299711754		0.11828486939379	-0.961293120264877
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R048	1	63.6	SMC	-1.77891628258866	destabilized	0.104977821586989	-1.06602986471509
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R049	0		FTSY	-0.614354491043371		0.289305076392312	-0.347205907370609
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R050	0		CLOSA_1922	-0.335688904881096		0.371118777723016	-0.175200007061027
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R054	0		CLOSA_1926	-0.718253845949805		0.265155248891079	-0.411337622837832
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R073	0		CLOSA_1945	-0.00610465499251353		0.47067520946279	0.0282353593603271
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R074	0		CLOSA_1946	-0.654850691584941		0.279940857565303	-0.372202124266993
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R075	0		GMK	-0.348351181214842		0.366190241498275	-0.183015777464361
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R076	0		RPOZ	2.74619385663477		0.969935929029078	1.72708734152612
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R077	0		RIMO	-0.785307812483134		0.252341054706752	-0.452726579550188
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R079	0		CINA	0.929700927174042		0.789058649581074	0.605859901708935
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R080	0		CLOSA_1952	0.515861463630965		0.666830951207491	0.350418135502076
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R083	0		CLOSA_1955	-0.0412145671792198		0.458353868900936	0.00656382058643627
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R085	0		RPMB	-3.83709801858331		0.0177427304090685	-2.33643934503873
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R086	0		CLOSA_1958	-1.12244407489941		0.181862986692952	-0.660823413976488
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R087	0		CLOSA_1959	-0.304164372421659		0.380975850172499	-0.155741538355937
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R088	0		CLOSA_3801	0.374813542996331		0.621488417939872	0.263356525528368
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R089	0		CLOSA_3802	-0.0790221743239156		0.446525381961557	-0.0167728662109332
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R090	0		CLOSA_3803	1.45594876283671		0.892065056678167	0.930685561043901
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R092	0		CLOSA_3805	-1.15961826562038		0.175455889600789	-0.683769125469965
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R095	0		CLOSA_3808	-3.03527281957366		0.0305569245933958	-1.84151398613112
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R099	0		TNAA	-0.614410652361135		0.288812222769837	-0.347240572856784
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0A0	0		CLOSA_3813	0.739734479008983		0.742730409068507	0.488603406584285
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0A5	0		CLOSA_3818	2.15981554160084		0.950221784130113	1.36514623717787
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0A7	0		CLOSA_3820	-0.384926709507936		0.352883193691474	-0.205591965503915
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0B0	0		CLOSA_3823	-0.516420109111213		0.313947757516018	-0.286756062208552
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0B2	0		CLOSA_3825	-0.187296246041833		0.413011335633317	-0.0836048688364009
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0B4	0		CLOSA_3827	-0.256629368366562		0.389847215377033	-0.126400630921622
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0B5	0		CLOSA_3828	-0.554358763155081		0.304583538689009	-0.310173637500928
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0B9	0		CLOSA_3832	-1.19966450124271		0.170034499753573	-0.708487602218716
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0C1	0		CLOSA_3836	-1.76802151304271		0.106456382454411	-1.05930508513171
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0C4	1	49	CLOSA_3839	1.17371691988429	stabilized	0.841301133563332	0.756478394268763
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0C5	0		LEUA	0.0595084890262026		0.496303597831444	0.0687349706130401
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0C6	0		CLOSA_3841	-0.678468606054609		0.271562345983243	-0.386780245296348
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0C7	1	51.9	CLOSA_3842	-0.773647704855772	destabilized	0.257269590931493	-0.445529396224569
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0C8	0		GLMM	1.18081870442748		0.842779694430754	0.760861959749451
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D0	0		CLOSA_3845	0.120211047803777		0.522424839822573	0.10620353075147
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D1	0		CLOSA_3846	2.15233953536868		0.949236076885165	1.3605316839408
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D2|D9R169	0		MGSA	0.676918054108434		0.722523410547067	0.449830065864143
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D3	0		CLOSA_3848	-2.36871918811176		0.0566781665845244	-1.43008479222463
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D4	0		CLOSA_3849	-0.100774984984869		0.438146870379497	-0.0301997548107418
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D5	0		CLOSA_3853	-0.509964920269083		0.316904879250862	-0.282771606920226
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D7	0		CLOSA_3855	-0.685370639307159		0.270576638738295	-0.391040514603087
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D8	0		CLOSA_3856	1.41408589036577		0.887136520453425	0.904845768021468
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0D9	0		CLOSA_3857	-2.83461296210386		0.035485460818137	-1.71765700071927
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0E0	0		CLOSA_3858	-1.18715918318894		0.17200591424347	-0.700768714069953
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0E1	0		CLOSA_3859	-2.034864814055		0.0798422868408083	-1.22401369829168
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0E2	0		CLOSA_3860	0.630419251214512		0.708230655495318	0.421128751987411
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0E3	0		CLOSA_3861	2.49203631390297		0.963035978314441	1.57020899296464
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0F3	0		CLOSA_3871	0.428375633279356		0.636274026614096	0.296417642577209
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0F4	0		CLOSA_3872	0.69901156566374		0.731394775751602	0.463467251561905
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0G2	0		CLOSA_3881	0.190611580974493		0.548546081813701	0.149658150523758
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0G3	0		CLOSA_3882	0.318734678672842		0.600788565795959	0.228741933611433
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0G4	0		CLOSA_3883	-1.0405272470118		0.198620009857072	-0.610260379174236
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0G5	0		CLOSA_3884	-1.3791739427369		0.144898965007393	-0.819289526214804
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0G6	0		CLOSA_3885	0.0715529985844903		0.502217841301134	0.0761694254335726
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0G7	0		CLOSA_3886	-2.73897518287145		0.03942828979793	-1.65862473000716
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0G8	0		CLOSA_3887	0.491855815200233		0.655988171513061	0.335600686287379
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0G9|D9R0X0	0		GLGB	0.437791761659807		0.639724001971414	0.302229733197423
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0H1	0		CLOSA_3890	-0.448242369116959		0.334647609659931	-0.244673458072585
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0H2	0		CLOSA_3891	-0.283465045461874		0.386397240019714	-0.142964910934685
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0H3	0		CLOSA_3892	-0.278855724518026		0.386890093642188	-0.140119814740063
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0H4	0		AROC	-1.25378475171646		0.161163134549039	-0.741893242778495
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0H5	0		CLOSA_3894	0.674200881189715		0.721537703302119	0.448152895099652
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0H6	0		CLOSA_3895	0.757427272013502		0.747166091670774	0.499524255590596
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0H7	0		POTA	-1.44161596722726		0.137013307047807	-0.857831768863178
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0I0	0		CLOSA_3899	-1.01980698719381		0.200098570724495	-0.597470830978764
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0I2	0		CLOSA_3901	1.72433939144043		0.918679152291769	1.09634925975679
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0I5	0		CLOSA_3904	-0.972126549681719		0.210448496796451	-0.568040154968968
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0J0	0		CLOSA_3909	0.849292008864848		0.773287333661902	0.556227621752276
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0J1	0		CLOSA_3910	-2.94852396936101		0.031542631838344	-1.78796839305254
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0J3	0		CLOSA_3912	-0.157483417212575		0.422868408082799	-0.0652029465388775
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0J5	0		CLOSA_3914	1.09102536495087		0.823065549531789	0.705437160400582
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0J9	0		CLOSA_3918	0.0232704596122271		0.479546574667324	0.0463671032325082
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0K0	0		CLOSA_3919	0.366350120886974		0.617052735337605	0.258132491374498
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0K6	0		CLOSA_3925	-1.00980212596813		0.202069985214391	-0.591295345924095
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0L1	0		CLOSA_3930	1.58076175503055		0.907836372597339	1.00772618664929
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0L2	0		CLOSA_3931	-0.408248014591918		0.34647609659931	-0.21998700485057
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0L3	0		CLOSA_3932	-0.928564405887418		0.221291276490882	-0.541151489361041
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0L6	0		CLOSA_0022	0.412069828055235		0.63085263676688	0.286352909624449
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M0	1	71.3	CLOSA_0026	-1.30576564374117	stabilized	0.155248891079349	-0.773978367657887
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M1	0		CLOSA_0027	0.265678320833923		0.580581567274519	0.195992979128348
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M2	0		CLOSA_0028	-0.496369328197336		0.320847708230656	-0.274379748826988
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M3	0		RSMI	-0.875927381469483		0.232134056185313	-0.508661367780861
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M4	0		FABH	1.14939238254495		0.834401182848694	0.741464111370442
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M6	0		CLOSA_0032	1.19980977098757		0.847215377033021	0.772584166091805
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M7	0		CLOSA_0033	-0.869433079615799		0.234598324297684	-0.504652770046893
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M8	0		CLOSA_0034	0.311745467637596		0.594381468703795	0.224427853953706
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0M9	0		CLOSA_0035	0.00520893049027069		0.47313947757516	0.0352186524303315
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0N0	0		CLOSA_0036	-4.81204709403884		0.00936421882700838	-2.93822514783273
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0N1	0		FABZ	0.512969880083914		0.664859536717595	0.348633310048095
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0N2	0		CLOSA_0038	0.0886890056806949		0.511089206505668	0.0867465992026279
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0N3	0		ACCD	0.660138283532428		0.716116313454904	0.439472778533969
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0N4	0		CLOSA_0040	-0.438346153812041		0.339083292262198	-0.238565034543787
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0N5	1	71.3	CLOSA_0041	-2.31701147092512	destabilized	0.0606209955643174	-1.39816828408981
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0N7	0		CLOSA_0043	1.54979425673139		0.903400689995072	0.988611546414599
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0P0	0		CLOSA_0046	-0.634433700647825		0.282405125677674	-0.359599768317284
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0P2	0		CLOSA_0048	0.561543850231506		0.686545096106456	0.378615517689558
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0P5	0		CLOSA_0051	0.310345845813052		0.593395761458847	0.223563939556026
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0P6	0		CLOSA_0052	0.498620926481979		0.658452439625431	0.339776440720269
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0P7	0		CLOSA_0053	0.191720331821042		0.54953178905865	0.150342525261975
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0P8	0		CLOSA_0054	-1.48356836113036		0.131099063578117	-0.883726818850593
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0P9	0		CLOSA_0055	-1.04071285059942		0.198127156234598	-0.610374942700462
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0Q0	0		CLOSA_0056	-0.171414103918141		0.417447018235584	-0.0738016412744598
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0Q1	0		PGI	0.612439767701455		0.701823558403154	0.410030943709917
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0Q2	0		CLOSA_0058	-0.0799751361671717		0.446032528339083	-0.0173610804287968
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0Q3	0		CLOSA_0059	-0.232837537448657		0.397240019714145	-0.111715160234673
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0Q6	0		CLOSA_0062	0.0280918105863939		0.482503696402169	0.0493430746340759
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0Q7	0		CLOSA_0063	1.7930572304982		0.927550517496304	1.13876523920097
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0R0	0		CLOSA_0066	0.730558351871636		0.74075899457861	0.482939456358672
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0R2	0		CLOSA_0068	0.0246155999686893		0.48151798915722	0.0471973890286211
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0R4	0		CLOSA_0070	-0.235040078897764		0.396254312469197	-0.113074675523734
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0R5	0		CLOSA_0071	-1.96906760481327		0.0852636766880237	-1.18340047306591
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0R6	0		CLOSA_0072	2.18315212289112		0.95219319862001	1.37955070573914
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0R7	0		CLOSA_0073	-0.79381999091979		0.251355347461804	-0.457980708471368
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0R8	1	71.3	CLOSA_0074	2.76287570209007	stabilized	0.970428782651553	1.73738418472761
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0R9	0		CLOSA_0075	0.915511996426903		0.78610152784623	0.597101806239728
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0S5	0		CLOSA_0081	0.497380311421533		0.657959586002957	0.339010673000802
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0S9	0		CLOSA_0085	-2.45958691876754		0.051256776737309	-1.48617275786038
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0T0	0		CLOSA_0086	0.594089719002576		0.695909314933465	0.398704404646936
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0T1	0		AROK	-1.09387985446034		0.185805815672745	-0.643192193268807
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0T2	0		CLOSA_0088	-0.5243952784643		0.310497782158699	-0.291678723106839
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0T3	0		CLOSA_0089	-0.142673142316947		0.424346968950222	-0.0560613273589206
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0T4	0		CLOSA_0090	-1.62673843339936		0.116313454903894	-0.972098323625054
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0T5	0		NANE	0.350610496614656		0.609659931000493	0.248417232734997
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0T6	0		CLOSA_0092	-0.295125351943509		0.381468703794973	-0.150162217002795
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0T8	0		CLOSA_0094	0.643694880707591		0.713159191720059	0.429323113675846
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0U2	0		CLOSA_0098	0.336552548288441		0.605224248398226	0.239739985961697
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0U9	0		CLOSA_0105	-0.484330812019901		0.324297683587974	-0.26694899341148
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0V0	0		CLOSA_0106	0.417854664529602		0.632331197634303	0.289923590954786
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0V2	0		CLOSA_0108	-1.10197077394335		0.183834401182849	-0.64818630075503
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0V3	0		CLOSA_0109	-2.65985127128665		0.0428782651552489	-1.60978561845561
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0V4	0		CLOSA_0110	0.0127395398426076		0.476096599310005	0.039866909358527
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0V5	0		MURC	0.21678376601602		0.559388861508132	0.165812891096982
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0V6	1	71.3	CLOSA_0112	0.508476023565019	stabilized	0.662888122227698	0.345859484090467
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0V9	0		CLOSA_0115	-1.01112727490156		0.201577131591917	-0.592113292045389
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W1	0		CLOSA_0117	0.549781310121061		0.679645145391819	0.371355108072827
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W2	0		CLOSA_0118	-1.34237165497844		0.150320354854608	-0.796573371247394
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W3	0		ASNS	0.159005052686737		0.5352390340069	0.130149070020973
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W4	0		GLGC	-0.55246539070723		0.305076392311483	-0.309004956297774
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W5	0		CLOSA_0121	-0.00869318985779626		0.468703794972893	0.0266375902345535
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W6	0		SPOVG	0.37208270438001		0.620502710694924	0.261670919633254
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W7	0		CLOSA_0123	0.851702831489399		0.773780187284377	0.557715698273434
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W8	0		CLOSA_0124	-0.510148498775732		0.316412025628388	-0.282884920468369
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0W9	0		CLOSA_0125	-0.825771362613367		0.244455396747166	-0.477702643030878
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R0X1	0		CLOSA_0127	2.86107664904204		0.973878758008871	1.79799856673419
